id_registro_sensor,temperatura,umidade,dia,horario,corrente,id_node
189700,26.967,84.183,10/03/2020,00:17:08,0.0,3
189701,26.8,74.4,10/03/2020,00:17:20,0.0,1
189702,0.0,0.0,10/03/2020,00:18:06,3.44,4
189703,26.95,83.733,10/03/2020,00:18:09,0.0,3
189704,26.8,74.267,10/03/2020,00:18:20,0.0,1
189705,0.0,0.0,10/03/2020,00:19:07,1.02,4
189706,26.983,83.617,10/03/2020,00:19:09,0.0,3
189707,26.8,74.433,10/03/2020,00:19:20,0.0,1
189708,0.0,0.0,10/03/2020,00:20:09,2.86,4
189709,27.0,83.417,10/03/2020,00:20:11,0.0,3
189710,26.8,75.033,10/03/2020,00:20:20,0.0,1
189711,0.0,0.0,10/03/2020,00:21:10,0.0,4
189712,27.0,83.7,10/03/2020,00:21:12,0.0,3
189713,26.8,75.1,10/03/2020,00:21:20,0.0,1
189714,26.983,83.483,10/03/2020,00:22:12,0.0,3
189715,0.0,0.0,10/03/2020,00:22:12,1.43,4
189716,26.8,74.95,10/03/2020,00:22:20,0.0,1
189717,26.983,83.767,10/03/2020,00:23:12,0.0,3
189718,26.783,74.8,10/03/2020,00:23:21,0.0,1
189719,0.0,0.0,10/03/2020,00:23:31,2.96,4
189720,27.0,83.917,10/03/2020,00:24:12,0.0,3
189721,26.783,75.4,10/03/2020,00:24:23,0.0,1
189722,0.0,0.0,10/03/2020,00:24:33,1.29,4
189723,27.0,83.833,10/03/2020,00:25:12,0.0,3
189724,26.75,75.433,10/03/2020,00:25:23,0.0,1
189725,0.0,0.0,10/03/2020,00:25:34,1.42,4
189726,27.0,83.683,10/03/2020,00:26:14,0.0,3
189727,26.783,75.483,10/03/2020,00:26:24,0.0,1
189728,0.0,0.0,10/03/2020,00:26:36,1.43,4
189729,26.983,83.917,10/03/2020,00:27:14,0.0,3
189730,26.717,75.767,10/03/2020,00:27:24,0.0,1
189731,0.0,0.0,10/03/2020,00:27:37,2.77,4
189732,26.983,84.083,10/03/2020,00:28:14,0.0,3
189733,26.733,75.95,10/03/2020,00:28:24,0.0,1
189734,0.0,0.0,10/03/2020,00:28:39,1.53,4
189735,27.0,83.8,10/03/2020,00:29:15,0.0,3
189736,26.733,75.95,10/03/2020,00:29:24,0.0,1
189737,0.0,0.0,10/03/2020,00:29:40,1.45,4
189738,27.0,84.2,10/03/2020,00:30:21,0.0,3
189739,26.733,75.967,10/03/2020,00:30:24,0.0,1
189740,0.0,0.0,10/03/2020,00:30:42,3.08,4
189741,26.983,84.1,10/03/2020,00:31:21,0.0,3
189742,26.717,75.583,10/03/2020,00:31:24,0.0,1
189743,0.0,0.0,10/03/2020,00:31:44,1.42,4
189744,26.967,83.75,10/03/2020,00:32:21,0.0,3
189745,26.733,75.817,10/03/2020,00:32:24,0.0,1
189746,0.0,0.0,10/03/2020,00:32:45,1.44,4
189747,27.0,83.717,10/03/2020,00:33:21,0.0,3
189748,26.717,76.533,10/03/2020,00:33:24,0.0,1
189749,0.0,0.0,10/03/2020,00:33:47,1.43,4
189750,27.0,83.767,10/03/2020,00:34:21,0.0,3
189751,26.733,76.667,10/03/2020,00:34:25,0.0,1
189752,0.0,0.0,10/03/2020,00:34:48,0.0,4
189753,27.0,84.0,10/03/2020,00:35:21,0.0,3
189754,26.733,76.333,10/03/2020,00:35:25,0.0,1
189755,0.0,0.0,10/03/2020,00:35:53,1.43,4
189756,27.0,84.117,10/03/2020,00:36:21,0.0,3
189757,26.767,76.433,10/03/2020,00:36:25,0.0,1
189758,0.0,0.0,10/03/2020,00:36:57,3.06,4
189759,27.017,84.167,10/03/2020,00:37:22,0.0,3
189760,26.75,76.0,10/03/2020,00:37:25,0.0,1
189761,0.0,0.0,10/03/2020,00:37:58,1.45,4
189762,27.0,84.067,10/03/2020,00:38:22,0.0,3
189763,26.783,75.917,10/03/2020,00:38:25,0.0,1
189764,0.0,0.0,10/03/2020,00:39:00,1.44,4
189765,27.017,83.967,10/03/2020,00:39:22,0.0,3
189766,26.8,76.167,10/03/2020,00:39:25,0.0,1
189767,0.0,0.0,10/03/2020,00:40:02,2.76,4
189768,27.067,83.55,10/03/2020,00:40:22,0.0,3
189769,26.8,76.033,10/03/2020,00:40:25,0.0,1
189770,0.0,0.0,10/03/2020,00:41:03,1.51,4
189771,27.05,83.25,10/03/2020,00:41:22,0.0,3
189772,26.8,75.9,10/03/2020,00:41:26,0.0,1
189773,0.0,0.0,10/03/2020,00:42:15,1.86,4
189774,27.1,83.533,10/03/2020,00:42:22,0.0,3
189775,26.8,75.75,10/03/2020,00:42:26,0.0,1
189776,0.0,0.0,10/03/2020,00:43:17,2.49,4
189777,27.1,83.65,10/03/2020,00:43:22,0.0,3
189778,26.8,75.717,10/03/2020,00:43:26,0.0,1
189779,0.0,0.0,10/03/2020,00:44:18,2.76,4
189780,27.1,84.033,10/03/2020,00:44:22,0.0,3
189781,26.8,75.6,10/03/2020,00:44:26,0.0,1
189782,0.0,0.0,10/03/2020,00:45:20,1.73,4
189783,27.1,83.65,10/03/2020,00:45:23,0.0,3
189784,26.8,75.717,10/03/2020,00:45:26,0.0,1
189785,0.0,0.0,10/03/2020,00:46:21,0.0,4
189786,27.1,83.267,10/03/2020,00:46:23,0.0,3
189787,26.8,75.683,10/03/2020,00:46:27,0.0,1
189788,27.1,83.133,10/03/2020,00:47:23,0.0,3
189789,0.0,0.0,10/03/2020,00:47:23,3.58,4
189790,26.8,75.933,10/03/2020,00:47:27,0.0,1
189791,27.1,83.35,10/03/2020,00:48:23,0.0,3
189792,0.0,0.0,10/03/2020,00:48:25,2.15,4
189793,26.8,75.933,10/03/2020,00:48:27,0.0,1
189794,27.1,83.05,10/03/2020,00:49:23,0.0,3
189795,0.0,0.0,10/03/2020,00:49:26,0.0,4
189796,26.8,75.967,10/03/2020,00:49:27,0.0,1
189797,27.1,83.433,10/03/2020,00:50:23,0.0,3
189798,26.8,75.933,10/03/2020,00:50:27,0.0,1
189799,0.0,0.0,10/03/2020,00:50:33,2.15,4
189800,27.1,83.5,10/03/2020,00:51:24,0.0,3
189801,26.8,76.017,10/03/2020,00:51:27,0.0,1
189802,0.0,0.0,10/03/2020,00:51:35,2.04,4
189803,27.1,83.35,10/03/2020,00:52:24,0.0,3
189804,26.8,75.983,10/03/2020,00:52:27,0.0,1
189805,0.0,0.0,10/03/2020,00:52:39,1.52,4
189806,27.1,83.267,10/03/2020,00:53:24,0.0,3
189807,26.817,75.95,10/03/2020,00:53:27,0.0,1
189808,0.0,0.0,10/03/2020,00:53:40,1.44,4
189809,27.1,83.25,10/03/2020,00:54:24,0.0,3
189810,26.85,75.95,10/03/2020,00:54:28,0.0,1
189811,0.0,0.0,10/03/2020,00:54:42,3.04,4
189812,27.1,83.45,10/03/2020,00:55:24,0.0,3
189813,26.817,75.95,10/03/2020,00:55:28,0.0,1
189814,0.0,0.0,10/03/2020,00:55:43,1.43,4
189815,27.1,83.333,10/03/2020,00:56:24,0.0,3
189816,26.833,76.033,10/03/2020,00:56:28,0.0,1
189817,0.0,0.0,10/03/2020,00:56:45,3.04,4
189818,27.117,83.067,10/03/2020,00:57:25,0.0,3
189819,26.867,75.967,10/03/2020,00:57:31,0.0,1
189820,0.0,0.0,10/03/2020,00:57:47,0.0,4
189821,27.133,82.85,10/03/2020,00:58:25,0.0,3
189822,26.883,76.1,10/03/2020,00:58:31,0.0,1
189823,0.0,0.0,10/03/2020,00:58:48,0.0,4
189824,27.183,83.167,10/03/2020,00:59:25,0.0,3
189825,26.9,76.3,10/03/2020,00:59:31,0.0,1
189826,0.0,0.0,10/03/2020,00:59:50,2.84,4
189827,27.167,83.2,10/03/2020,01:00:25,0.0,3
189828,26.883,76.1,10/03/2020,01:00:31,0.0,1
189829,0.0,0.0,10/03/2020,01:01:03,3.93,4
189830,27.15,83.183,10/03/2020,01:01:26,0.0,3
189831,26.9,75.983,10/03/2020,01:01:31,0.0,1
189832,0.0,0.0,10/03/2020,01:02:05,1.54,4
189833,27.183,83.183,10/03/2020,01:02:26,0.0,3
189834,26.9,75.983,10/03/2020,01:02:31,0.0,1
189835,0.0,0.0,10/03/2020,01:03:07,0.0,4
189836,27.167,83.117,10/03/2020,01:03:29,0.0,3
189837,26.9,75.983,10/03/2020,01:03:32,0.0,1
189838,0.0,0.0,10/03/2020,01:04:08,2.86,4
189839,27.15,82.95,10/03/2020,01:04:29,0.0,3
189840,26.9,76.1,10/03/2020,01:04:32,0.0,1
189841,0.0,0.0,10/03/2020,01:05:10,2.77,4
189842,27.167,83.2,10/03/2020,01:05:29,0.0,3
189843,26.9,76.0,10/03/2020,01:05:32,0.0,1
189844,0.0,0.0,10/03/2020,01:06:20,3.08,4
189845,27.167,83.033,10/03/2020,01:06:29,0.0,3
189846,26.9,76.017,10/03/2020,01:06:32,0.0,1
189847,0.0,0.0,10/03/2020,01:07:22,4.29,4
189848,27.1,83.067,10/03/2020,01:07:29,0.0,3
189849,26.9,76.017,10/03/2020,01:07:32,0.0,1
189850,0.0,0.0,10/03/2020,01:08:29,5.29,4
189851,27.2,83.317,10/03/2020,01:08:29,0.0,3
189852,26.9,75.967,10/03/2020,01:08:32,0.0,1
189853,27.2,83.033,10/03/2020,01:09:29,0.0,3
189854,0.0,0.0,10/03/2020,01:09:30,1.52,4
189855,26.9,75.967,10/03/2020,01:09:32,0.0,1
189856,27.167,82.767,10/03/2020,01:10:30,0.0,3
189857,0.0,0.0,10/03/2020,01:10:32,5.27,4
189858,26.9,76.133,10/03/2020,01:10:32,0.0,1
189859,27.15,83.067,10/03/2020,01:11:30,0.0,3
189860,26.9,76.083,10/03/2020,01:11:32,0.0,1
189861,0.0,0.0,10/03/2020,01:11:37,4.04,4
189862,27.133,83.117,10/03/2020,01:12:30,0.0,3
189863,26.9,76.0,10/03/2020,01:12:33,0.0,1
189864,0.0,0.0,10/03/2020,01:12:38,1.44,4
189865,27.15,82.917,10/03/2020,01:13:30,0.0,3
189866,26.9,75.95,10/03/2020,01:13:33,0.0,1
189867,0.0,0.0,10/03/2020,01:13:40,2.87,4
189868,27.2,83.45,10/03/2020,01:14:30,0.0,3
189869,26.917,75.983,10/03/2020,01:14:33,0.0,1
189870,0.0,0.0,10/03/2020,01:14:44,2.84,4
189871,27.2,83.3,10/03/2020,01:15:30,0.0,3
189872,26.9,75.95,10/03/2020,01:15:33,0.0,1
189873,0.0,0.0,10/03/2020,01:15:54,2.07,4
189874,27.2,83.233,10/03/2020,01:16:30,0.0,3
189875,26.9,76.033,10/03/2020,01:16:33,0.0,1
189876,0.0,0.0,10/03/2020,01:17:07,3.51,4
189877,27.2,83.05,10/03/2020,01:17:30,0.0,3
189878,26.9,75.9,10/03/2020,01:17:33,0.0,1
189879,0.0,0.0,10/03/2020,01:18:08,0.1,4
189880,27.15,82.967,10/03/2020,01:18:31,0.0,3
189881,26.9,75.883,10/03/2020,01:18:33,0.0,1
189882,0.0,0.0,10/03/2020,01:19:10,2.87,4
189883,27.167,83.183,10/03/2020,01:19:31,0.0,3
189884,26.9,75.933,10/03/2020,01:19:33,0.0,1
189885,0.0,0.0,10/03/2020,01:20:12,1.42,4
189886,27.2,83.1,10/03/2020,01:20:31,0.0,3
189887,26.9,76.067,10/03/2020,01:20:33,0.0,1
189888,0.0,0.0,10/03/2020,01:21:14,0.72,4
189889,27.2,82.8,10/03/2020,01:21:31,0.0,3
189890,26.9,76.067,10/03/2020,01:21:34,0.0,1
189891,0.0,0.0,10/03/2020,01:22:15,2.15,4
189892,27.2,83.083,10/03/2020,01:22:31,0.0,3
189893,26.917,76.2,10/03/2020,01:22:34,0.0,1
189894,0.0,0.0,10/03/2020,01:23:17,1.66,4
189895,27.2,83.2,10/03/2020,01:23:31,0.0,3
189896,26.933,76.067,10/03/2020,01:23:34,0.0,1
189897,0.0,0.0,10/03/2020,01:24:19,2.88,4
189898,27.2,83.183,10/03/2020,01:24:31,0.0,3
189899,26.9,75.933,10/03/2020,01:24:34,0.0,1
189900,0.0,0.0,10/03/2020,01:25:20,0.0,4
189901,27.2,82.95,10/03/2020,01:25:31,0.0,3
189902,26.9,76.167,10/03/2020,01:25:34,0.0,1
189903,0.0,0.0,10/03/2020,01:26:22,1.43,4
189904,26.933,76.233,10/03/2020,01:26:34,0.0,1
189905,27.2,82.85,10/03/2020,01:26:35,0.0,3
189906,0.0,0.0,10/03/2020,01:27:23,1.44,4
189907,26.917,76.167,10/03/2020,01:27:34,0.0,1
189908,27.2,82.7,10/03/2020,01:27:35,0.0,3
189909,0.0,0.0,10/03/2020,01:28:28,2.85,4
189910,27.2,82.817,10/03/2020,01:28:35,0.0,3
189911,26.917,76.2,10/03/2020,01:28:37,0.0,1
189912,0.0,0.0,10/03/2020,01:29:29,3.37,4
189913,26.9,76.083,10/03/2020,01:29:37,0.0,1
189914,27.2,82.833,10/03/2020,01:29:39,0.0,3
189915,0.0,0.0,10/03/2020,01:30:36,2.15,4
189916,26.9,76.1,10/03/2020,01:30:37,0.0,1
189917,27.2,82.833,10/03/2020,01:30:39,0.0,3
189918,26.917,76.167,10/03/2020,01:31:37,0.0,1
189919,27.217,82.85,10/03/2020,01:31:39,0.0,3
189920,0.0,0.0,10/03/2020,01:31:40,0.0,4
189921,26.967,76.317,10/03/2020,01:32:37,0.0,1
189922,27.2,82.667,10/03/2020,01:32:39,0.0,3
189923,0.0,0.0,10/03/2020,01:32:44,1.45,4
189924,27.0,76.317,10/03/2020,01:33:38,0.0,1
189925,27.2,82.867,10/03/2020,01:33:41,0.0,3
189926,0.0,0.0,10/03/2020,01:33:45,0.0,4
189927,27.0,76.35,10/03/2020,01:34:38,0.0,1
189928,27.2,82.75,10/03/2020,01:34:40,0.0,3
189929,0.0,0.0,10/03/2020,01:34:56,1.56,4
189930,26.983,76.117,10/03/2020,01:35:38,0.0,1
189931,27.2,82.667,10/03/2020,01:35:40,0.0,3
189932,0.0,0.0,10/03/2020,01:36:00,0.0,4
189933,26.983,76.217,10/03/2020,01:36:38,0.0,1
189934,27.2,82.35,10/03/2020,01:36:40,0.0,3
189935,0.0,0.0,10/03/2020,01:37:01,2.7,4
189936,27.0,76.2,10/03/2020,01:37:38,0.0,1
189937,27.2,82.75,10/03/2020,01:37:40,0.0,3
189938,0.0,0.0,10/03/2020,01:38:03,2.89,4
189939,27.0,76.233,10/03/2020,01:38:38,0.0,1
189940,27.2,82.55,10/03/2020,01:38:40,0.0,3
189941,0.0,0.0,10/03/2020,01:39:05,1.44,4
189942,27.0,76.183,10/03/2020,01:39:38,0.0,1
189943,27.2,82.617,10/03/2020,01:39:40,0.0,3
189944,0.0,0.0,10/03/2020,01:40:07,2.35,4
189945,27.0,76.2,10/03/2020,01:40:41,0.0,1
189946,27.2,82.617,10/03/2020,01:40:43,0.0,3
189947,0.0,0.0,10/03/2020,01:41:08,2.15,4
189948,27.0,76.167,10/03/2020,01:41:39,0.0,1
189949,27.2,82.75,10/03/2020,01:41:43,0.0,3
189950,0.0,0.0,10/03/2020,01:42:10,4.35,4
189951,27.0,76.117,10/03/2020,01:42:39,0.0,1
189952,27.2,82.767,10/03/2020,01:42:43,0.0,3
189953,0.0,0.0,10/03/2020,01:43:12,1.64,4
189954,27.0,76.083,10/03/2020,01:43:39,0.0,1
189955,27.2,82.867,10/03/2020,01:43:43,0.0,3
189956,0.0,0.0,10/03/2020,01:44:13,1.43,4
189957,27.0,76.133,10/03/2020,01:44:40,0.0,1
189958,27.2,82.75,10/03/2020,01:44:43,0.0,3
189959,0.0,0.0,10/03/2020,01:45:15,1.44,4
189960,27.0,76.1,10/03/2020,01:45:40,0.0,1
189961,27.2,82.75,10/03/2020,01:45:44,0.0,3
189962,0.0,0.0,10/03/2020,01:46:16,1.44,4
189963,27.0,76.05,10/03/2020,01:46:40,0.0,1
189964,27.2,82.9,10/03/2020,01:46:44,0.0,3
189965,0.0,0.0,10/03/2020,01:47:29,2.22,4
189966,27.0,76.05,10/03/2020,01:47:40,0.0,1
189967,27.2,82.85,10/03/2020,01:47:44,0.0,3
189968,0.0,0.0,10/03/2020,01:48:31,1.47,4
189969,27.0,76.083,10/03/2020,01:48:40,0.0,1
189970,27.2,82.667,10/03/2020,01:48:44,0.0,3
189971,0.0,0.0,10/03/2020,01:49:32,2.87,4
189972,27.0,76.033,10/03/2020,01:49:40,0.0,1
189973,27.2,82.5,10/03/2020,01:49:47,0.0,3
189974,0.0,0.0,10/03/2020,01:50:34,1.44,4
189975,27.0,76.117,10/03/2020,01:50:40,0.0,1
189976,27.2,82.65,10/03/2020,01:50:47,0.0,3
189977,0.0,0.0,10/03/2020,01:51:35,0.0,4
189978,27.0,76.033,10/03/2020,01:51:40,0.0,1
189979,27.2,82.533,10/03/2020,01:51:47,0.0,3
189980,0.0,0.0,10/03/2020,01:52:40,1.44,4
189981,27.0,76.083,10/03/2020,01:52:40,0.0,1
189982,27.2,82.517,10/03/2020,01:52:47,0.0,3
189983,27.0,76.033,10/03/2020,01:53:41,0.0,1
189984,0.0,0.0,10/03/2020,01:53:44,1.44,4
189985,27.2,82.567,10/03/2020,01:53:50,0.0,3
189986,27.0,76.183,10/03/2020,01:54:41,0.0,1
189987,0.0,0.0,10/03/2020,01:54:46,2.4,4
189988,27.2,82.333,10/03/2020,01:54:50,0.0,3
189989,27.0,76.217,10/03/2020,01:55:41,0.0,1
189990,0.0,0.0,10/03/2020,01:55:47,2.12,4
189991,27.2,82.267,10/03/2020,01:55:51,0.0,3
189992,27.0,76.15,10/03/2020,01:56:41,0.0,1
189993,0.0,0.0,10/03/2020,01:56:49,1.34,4
189994,27.2,82.483,10/03/2020,01:56:51,0.0,3
189995,27.0,76.067,10/03/2020,01:57:41,0.0,1
189996,27.2,82.333,10/03/2020,01:57:51,0.0,3
189997,0.0,0.0,10/03/2020,01:57:53,1.57,4
189998,27.017,76.1,10/03/2020,01:58:42,0.0,1
189999,27.2,82.417,10/03/2020,01:58:51,0.0,3
190000,0.0,0.0,10/03/2020,01:58:55,4.18,4
190001,27.0,75.967,10/03/2020,01:59:42,0.0,1
190002,27.233,82.433,10/03/2020,01:59:51,0.0,3
190003,0.0,0.0,10/03/2020,02:00:02,2.78,4
190004,27.017,76.05,10/03/2020,02:00:42,0.0,1
190005,27.25,82.3,10/03/2020,02:00:51,0.0,3
190006,0.0,0.0,10/03/2020,02:01:04,2.89,4
190007,27.0,76.083,10/03/2020,02:01:42,0.0,1
190008,27.217,82.35,10/03/2020,02:01:51,0.0,3
190009,0.0,0.0,10/03/2020,02:02:05,1.44,4
190010,27.017,76.067,10/03/2020,02:02:42,0.0,1
190011,27.2,82.367,10/03/2020,02:02:52,0.0,3
190012,0.0,0.0,10/03/2020,02:03:06,0.0,4
190013,27.033,76.133,10/03/2020,02:03:42,0.0,1
190014,27.2,82.45,10/03/2020,02:03:52,0.0,3
190015,0.0,0.0,10/03/2020,02:04:08,2.15,4
190016,27.0,76.033,10/03/2020,02:04:42,0.0,1
190017,27.25,82.55,10/03/2020,02:04:52,0.0,3
190018,0.0,0.0,10/03/2020,02:05:10,2.13,4
190019,27.05,76.1,10/03/2020,02:05:42,0.0,1
190020,27.267,82.617,10/03/2020,02:05:52,0.0,3
190021,0.0,0.0,10/03/2020,02:06:11,0.0,4
190022,27.05,76.083,10/03/2020,02:06:43,0.0,1
190023,27.217,82.367,10/03/2020,02:06:52,0.0,3
190024,0.0,0.0,10/03/2020,02:07:13,0.71,4
190025,27.1,76.133,10/03/2020,02:07:43,0.0,1
190026,27.233,82.283,10/03/2020,02:07:52,0.0,3
190027,0.0,0.0,10/03/2020,02:08:33,3.62,4
190028,27.083,76.1,10/03/2020,02:08:43,0.0,1
190029,27.217,82.467,10/03/2020,02:08:52,0.0,3
190030,0.0,0.0,10/03/2020,02:09:34,0.02,4
190031,27.083,76.033,10/03/2020,02:09:43,0.0,1
190032,27.267,82.6,10/03/2020,02:09:53,0.0,3
190033,0.0,0.0,10/03/2020,02:10:37,3.2,4
190034,27.1,76.0,10/03/2020,02:10:44,0.0,1
190035,27.3,82.583,10/03/2020,02:10:53,0.0,3
190036,0.0,0.0,10/03/2020,02:11:38,2.28,4
190037,27.1,76.083,10/03/2020,02:11:44,0.0,1
190038,27.3,82.417,10/03/2020,02:11:53,0.0,3
190039,0.0,0.0,10/03/2020,02:12:42,2.14,4
190040,27.083,76.067,10/03/2020,02:12:44,0.0,1
190041,27.3,82.533,10/03/2020,02:12:53,0.0,3
190042,27.1,76.183,10/03/2020,02:13:44,0.0,1
190043,0.0,0.0,10/03/2020,02:13:45,3.72,4
190044,27.3,82.517,10/03/2020,02:13:53,0.0,3
190045,27.083,76.083,10/03/2020,02:14:44,0.0,1
190046,0.0,0.0,10/03/2020,02:14:46,0.94,4
190047,27.317,82.683,10/03/2020,02:14:54,0.0,3
190048,27.1,76.017,10/03/2020,02:15:44,0.0,1
190049,0.0,0.0,10/03/2020,02:15:48,1.43,4
190050,27.3,82.683,10/03/2020,02:15:54,0.0,3
190051,27.083,76.133,10/03/2020,02:16:45,0.0,1
190052,0.0,0.0,10/03/2020,02:16:49,1.44,4
190053,27.317,82.6,10/03/2020,02:16:54,0.0,3
190054,27.1,76.167,10/03/2020,02:17:45,0.0,1
190055,0.0,0.0,10/03/2020,02:17:51,1.33,4
190056,27.35,82.633,10/03/2020,02:17:54,0.0,3
190057,27.1,76.133,10/03/2020,02:18:45,0.0,1
190058,0.0,0.0,10/03/2020,02:18:53,2.8,4
190059,27.3,82.417,10/03/2020,02:18:54,0.0,3
190060,27.083,76.2,10/03/2020,02:19:45,0.0,1
190061,0.0,0.0,10/03/2020,02:19:54,1.44,4
190062,27.333,82.633,10/03/2020,02:19:54,0.0,3
190063,27.083,76.267,10/03/2020,02:20:45,0.0,1
190064,27.35,82.6,10/03/2020,02:20:54,0.0,3
190065,0.0,0.0,10/03/2020,02:20:56,2.16,4
190066,27.1,76.2,10/03/2020,02:21:45,0.0,1
190067,27.35,82.6,10/03/2020,02:21:54,0.0,3
190068,0.0,0.0,10/03/2020,02:22:00,1.0,4
190069,27.083,76.133,10/03/2020,02:22:45,0.0,1
190070,27.35,82.65,10/03/2020,02:22:55,0.0,3
190071,0.0,0.0,10/03/2020,02:23:02,2.86,4
190072,27.083,76.083,10/03/2020,02:23:45,0.0,1
190073,27.35,82.6,10/03/2020,02:23:55,0.0,3
190074,0.0,0.0,10/03/2020,02:24:03,0.0,4
190075,27.017,76.15,10/03/2020,02:24:46,0.0,1
190076,27.3,82.617,10/03/2020,02:24:55,0.0,3
190077,0.0,0.0,10/03/2020,02:25:05,2.84,4
190078,27.05,76.167,10/03/2020,02:25:46,0.0,1
190079,27.383,82.817,10/03/2020,02:25:55,0.0,3
190080,0.0,0.0,10/03/2020,02:26:06,1.43,4
190081,27.05,76.25,10/03/2020,02:26:46,0.0,1
190082,27.35,82.733,10/03/2020,02:26:56,0.0,3
190083,0.0,0.0,10/03/2020,02:27:08,1.43,4
190084,27.1,76.4,10/03/2020,02:27:46,0.0,1
190085,27.317,82.65,10/03/2020,02:27:56,0.0,3
190086,0.0,0.0,10/03/2020,02:28:09,2.13,4
190087,27.1,76.4,10/03/2020,02:28:46,0.0,1
190088,27.3,82.817,10/03/2020,02:28:56,0.0,3
190089,0.0,0.0,10/03/2020,02:29:11,2.13,4
190090,27.1,76.25,10/03/2020,02:29:46,0.0,1
190091,27.3,82.817,10/03/2020,02:29:59,0.0,3
190092,0.0,0.0,10/03/2020,02:30:22,3.52,4
190093,27.1,76.25,10/03/2020,02:30:46,0.0,1
190094,27.3,82.767,10/03/2020,02:30:59,0.0,3
190095,0.0,0.0,10/03/2020,02:31:23,0.71,4
190096,27.1,76.217,10/03/2020,02:31:46,0.0,1
190097,27.333,82.867,10/03/2020,02:31:59,0.0,3
190098,0.0,0.0,10/03/2020,02:32:25,2.84,4
190099,27.1,76.167,10/03/2020,02:32:46,0.0,1
190100,27.333,82.767,10/03/2020,02:32:59,0.0,3
190101,0.0,0.0,10/03/2020,02:33:29,2.86,4
190102,27.1,76.2,10/03/2020,02:33:47,0.0,1
190103,27.3,82.667,10/03/2020,02:33:59,0.0,3
190104,0.0,0.0,10/03/2020,02:34:31,1.65,4
190105,27.1,76.233,10/03/2020,02:34:47,0.0,1
190106,27.3,83.067,10/03/2020,02:35:00,0.0,3
190107,0.0,0.0,10/03/2020,02:35:32,0.0,4
190108,27.1,76.217,10/03/2020,02:35:47,0.0,1
190109,27.317,82.883,10/03/2020,02:36:00,0.0,3
190110,0.0,0.0,10/03/2020,02:36:34,1.44,4
190111,27.083,76.183,10/03/2020,02:36:47,0.0,1
190112,27.3,82.783,10/03/2020,02:37:00,0.0,3
