id_registro_sensor,temperatura,umidade,dia,horario,corrente,id_node
45069,0,0,21/11/2019,03:17:31,0.03,4
45070,0,0,21/11/2019,03:18:34,0.03,4
45071,0,0,21/11/2019,03:19:37,0.6500000000000001,4
45072,0,0,21/11/2019,03:20:43,0.04,4
45073,0,0,21/11/2019,03:21:48,0.6700000000000002,4
45074,0,0,21/11/2019,03:22:51,0.6100000000000001,4
45075,0,0,21/11/2019,03:23:56,0.09,4
45076,0,0,21/11/2019,03:24:59,0.6600000000000001,4
45077,0,0,21/11/2019,03:26:02,0.03,4
45078,0,0,21/11/2019,03:27:04,0.02,4
45079,0,0,21/11/2019,03:28:07,0,4
45080,0,0,21/11/2019,03:29:10,0.6600000000000001,4
45081,0,0,21/11/2019,03:30:12,0.04,4
45082,0,0,21/11/2019,03:31:15,0.02,4
45083,0,0,21/11/2019,03:32:18,0,4
45084,0,0,21/11/2019,03:33:20,0.01,4
45085,0,0,21/11/2019,03:34:23,0,4
45086,0,0,21/11/2019,03:35:26,0,4
45087,0,0,21/11/2019,03:36:28,0.01,4
45088,0,0,21/11/2019,03:37:31,0.02,4
45089,0,0,21/11/2019,03:38:34,0.01,4
45090,0,0,21/11/2019,03:39:37,0.6500000000000001,4
45091,0,0,21/11/2019,03:40:39,0.6600000000000001,4
45092,0,0,21/11/2019,03:41:42,0.02,4
45093,0,0,21/11/2019,03:42:47,0.01,4
45094,0,0,21/11/2019,03:43:47,0.6700000000000002,4
45095,0,0,21/11/2019,03:44:53,0.01,4
45096,0,0,21/11/2019,03:45:56,0.6600000000000001,4
45097,0,0,21/11/2019,03:46:59,0.04,4
45098,0,0,21/11/2019,03:48:01,0.6400000000000001,4
45099,0,0,21/11/2019,03:49:07,0.08,4
45100,0,0,21/11/2019,03:50:07,0.05,4
45101,0,0,21/11/2019,03:51:09,0.72,4
45102,0,0,21/11/2019,03:52:12,0.09999999999999999,4
45103,0,0,21/11/2019,03:53:15,0.04,4
45104,0,0,21/11/2019,03:54:17,0.05,4
45105,0,0,21/11/2019,03:55:20,0.03,4
45106,0,0,21/11/2019,03:56:26,0.04,4
45107,0,0,21/11/2019,03:57:28,0.02,4
45108,0,0,21/11/2019,03:58:31,0.01,4
45109,0,0,21/11/2019,03:59:34,0.04,4
45110,0,0,21/11/2019,04:00:36,0.03,4
45111,0,0,21/11/2019,04:01:39,0.6800000000000002,4
45112,0,0,21/11/2019,04:02:42,0.02,4
45113,0,0,21/11/2019,04:03:44,0.01,4
45114,0,0,21/11/2019,04:04:50,0.6500000000000001,4
45115,0,0,21/11/2019,04:05:53,0,4
45116,0,0,21/11/2019,04:06:56,0.6200000000000001,4
45117,0,0,21/11/2019,04:07:58,0.08,4
45118,0,0,21/11/2019,04:09:04,0.66,4
45119,0,0,21/11/2019,04:10:09,0.03,4
45120,0,0,21/11/2019,04:11:12,0.32,4
45121,0,0,21/11/2019,04:12:15,0.42,4
45122,0,0,21/11/2019,04:13:18,0.32,4
45123,0,0,21/11/2019,04:14:20,0.32,4
45124,0,0,21/11/2019,04:15:23,0,4
45125,0,0,21/11/2019,04:16:26,0.03,4
45126,0,0,21/11/2019,04:17:28,0.02,4
45127,0,0,21/11/2019,04:18:31,0.01,4
45128,0,0,21/11/2019,04:19:37,0.34,4
45129,0,0,21/11/2019,04:20:39,0.33,4
45130,0,0,21/11/2019,04:21:42,0,4
45131,0,0,21/11/2019,04:22:45,0.01,4
45132,0,0,21/11/2019,04:23:50,0.6600000000000001,4
45133,0,0,21/11/2019,04:24:53,0.01,4
45134,0,0,21/11/2019,04:25:55,0.02,4
45135,0,0,21/11/2019,04:27:01,0.01,4
45136,0,0,21/11/2019,04:28:03,0.02,4
45137,0,0,21/11/2019,04:29:06,0,4
45138,0,0,21/11/2019,04:30:09,0,4
45139,0,0,21/11/2019,04:31:11,0,4
45140,0,0,21/11/2019,04:32:14,0.6500000000000001,4
45141,0,0,21/11/2019,04:33:17,0.6900000000000001,4
45142,0,0,21/11/2019,04:34:22,0.02,4
45143,0,0,21/11/2019,04:35:25,1.2300000000000002,4
45144,0,0,21/11/2019,04:36:28,0,4
45145,0,0,21/11/2019,04:37:33,0.5900000000000001,4
45146,0,0,21/11/2019,04:38:36,0.05,4
45147,0,0,21/11/2019,04:39:42,0.6000000000000001,4
45148,0,0,21/11/2019,04:40:44,0.07,4
45149,0,0,21/11/2019,04:41:47,0.34,4
45150,0,0,21/11/2019,04:42:50,0.9800000000000001,4
45151,0,0,21/11/2019,04:43:52,0.04,4
45152,0,0,21/11/2019,04:44:58,0.6500000000000001,4
45153,0,0,21/11/2019,04:45:58,0.36,4
45154,0,0,21/11/2019,04:47:01,0.68,4
45155,0,0,21/11/2019,04:48:03,0.33,4
45156,0,0,21/11/2019,04:49:06,0.75,4
45157,0,0,21/11/2019,04:50:12,0.07,4
45158,0,0,21/11/2019,04:51:14,0.69,4
45159,0,0,21/11/2019,04:52:19,0.07,4
45160,0,0,21/11/2019,04:53:20,0.05,4
45161,0,0,21/11/2019,04:54:26,0,4
45162,0,0,21/11/2019,04:55:29,0.9299999999999999,4
45163,0,0,21/11/2019,04:56:31,0.33,4
45164,0,0,21/11/2019,04:57:36,0.6100000000000001,4
45165,0,0,21/11/2019,04:58:37,0.6200000000000001,4
45166,0,0,21/11/2019,04:59:40,0.6400000000000001,4
45167,0,0,21/11/2019,05:00:45,0,4
45168,0,0,21/11/2019,05:01:48,0.6300000000000001,4
45169,0,0,21/11/2019,05:02:51,0.6400000000000001,4
45170,0,0,21/11/2019,05:03:59,0.01,4
45171,0,0,21/11/2019,05:05:02,0.32,4
45172,0,0,21/11/2019,05:06:04,0.32,4
45173,0,0,21/11/2019,05:07:07,0,4
45174,0,0,21/11/2019,05:08:10,0,4
45175,0,0,21/11/2019,05:09:12,0.01,4
45176,0,0,21/11/2019,05:10:15,0,4
45177,0,0,21/11/2019,05:11:18,0.6400000000000001,4
45178,0,0,21/11/2019,05:12:20,0.01,4
45179,0,0,21/11/2019,05:13:26,0,4
45180,0,0,21/11/2019,05:14:29,0,4
45181,0,0,21/11/2019,05:15:32,0.01,4
45182,0,0,21/11/2019,05:16:34,0.01,4
45183,0,0,21/11/2019,05:17:37,0.6800000000000002,4
45184,0,0,21/11/2019,05:18:40,0.39,4
45185,0,0,21/11/2019,05:19:43,0.38,4
45186,0,0,21/11/2019,05:20:45,0.6400000000000001,4
45187,0,0,21/11/2019,05:21:48,0.6400000000000001,4
45188,0,0,21/11/2019,05:22:54,0.6300000000000001,4
45189,0,0,21/11/2019,05:23:57,0.01,4
45190,0,0,21/11/2019,05:24:59,0,4
45191,0,0,21/11/2019,05:26:02,0,4
45192,0,0,21/11/2019,05:27:05,0.02,4
45193,0,0,21/11/2019,05:28:07,0,4
45194,0,0,21/11/2019,05:29:10,0,4
45195,0,0,21/11/2019,05:30:13,0,4
45196,0,0,21/11/2019,05:31:15,0.01,4
45197,0,0,21/11/2019,05:32:18,1.2700000000000002,4
45198,0,0,21/11/2019,05:33:21,0.01,4
45199,0,0,21/11/2019,05:34:27,0.6300000000000001,4
45200,0,0,21/11/2019,05:35:29,0.6700000000000002,4
45201,0,0,21/11/2019,05:36:32,0.6500000000000001,4
45202,0,0,21/11/2019,05:37:35,0.01,4
45203,0,0,21/11/2019,05:38:38,0.32,4
45204,0,0,21/11/2019,05:39:40,0.34,4
45205,0,0,21/11/2019,05:40:43,0.03,4
45206,0,0,21/11/2019,05:41:46,0.02,4
45207,0,0,21/11/2019,05:42:48,0.6100000000000001,4
45208,0,0,21/11/2019,05:43:51,0.07,4
45209,0,0,21/11/2019,05:44:54,0,4
45210,0,0,21/11/2019,05:45:56,0.03,4
45211,0,0,21/11/2019,05:46:59,0.01,4
45212,0,0,21/11/2019,05:48:02,0.01,4
45213,0,0,21/11/2019,05:49:04,0,4
45214,0,0,21/11/2019,05:50:07,0.01,4
45215,0,0,21/11/2019,05:51:10,0.02,4
45216,0,0,21/11/2019,05:52:12,0.75,4
45217,0,0,21/11/2019,05:53:15,0.04,4
45218,0,0,21/11/2019,05:54:21,0.6500000000000001,4
45219,0,0,21/11/2019,05:55:23,0.6200000000000001,4
45220,0,0,21/11/2019,05:56:26,0.6300000000000001,4
45221,0,0,21/11/2019,05:57:32,0,4
45222,0,0,21/11/2019,05:58:34,0.6000000000000001,4
45223,0,0,21/11/2019,05:59:37,0.07,4
45224,0,0,21/11/2019,06:00:40,0.01,4
45225,0,0,21/11/2019,06:01:42,0.02,4
45226,0,0,21/11/2019,06:02:45,0,4
45227,0,0,21/11/2019,06:03:48,1.3100000000000003,4
45228,0,0,21/11/2019,06:04:51,0.38,4
45229,0,0,21/11/2019,06:05:54,0.9600000000000001,4
45230,0,0,21/11/2019,06:06:56,0.01,4
45231,0,0,21/11/2019,06:07:59,0,4
45232,0,0,21/11/2019,06:09:05,0.02,4
45233,0,0,21/11/2019,06:10:08,0.6500000000000001,4
45234,0,0,21/11/2019,06:11:10,0.02,4
45235,0,0,21/11/2019,06:12:13,0.71,4
45236,0,0,21/11/2019,06:13:16,0.07,4
45237,0,0,21/11/2019,06:14:18,0.01,4
45238,0,0,21/11/2019,06:15:21,0.02,4
45239,0,0,21/11/2019,06:16:24,1.2100000000000002,4
45240,0,0,21/11/2019,06:17:27,0.03,4
45241,0,0,21/11/2019,06:18:29,0.6600000000000001,4
45242,0,0,21/11/2019,06:19:32,0.03,4
45243,0,0,21/11/2019,06:20:35,0.01,4
45244,0,0,21/11/2019,06:21:37,0.03,4
45245,0,0,21/11/2019,06:22:40,0.01,4
45246,0,0,21/11/2019,06:23:43,0.6400000000000001,4
45247,0,0,21/11/2019,06:24:45,0.02,4
45248,0,0,21/11/2019,06:25:48,0,4
45249,0,0,21/11/2019,06:26:54,0.37,4
45250,0,0,21/11/2019,06:27:57,0.36,4
45251,0,0,21/11/2019,06:29:00,0.01,4
45252,0,0,21/11/2019,06:30:02,0,4
45253,0,0,21/11/2019,06:31:05,0,4
45254,0,0,21/11/2019,06:32:08,0,4
45255,0,0,21/11/2019,06:33:10,0,4
45256,0,0,21/11/2019,06:34:13,0.6200000000000001,4
45257,0,0,21/11/2019,06:35:16,0.7100000000000001,4
45258,0,0,21/11/2019,06:36:19,0.060000000000000005,4
45259,0,0,21/11/2019,06:37:21,0.9900000000000002,4
45260,0,0,21/11/2019,06:38:24,0.44,4
45261,0,0,21/11/2019,06:39:27,0.01,4
45262,0,0,21/11/2019,06:40:29,0.02,4
45263,0,0,21/11/2019,06:41:32,0.02,4
45264,0,0,21/11/2019,06:42:35,0.01,4
45265,0,0,21/11/2019,06:43:37,0,4
45266,0,0,21/11/2019,06:44:40,0.6600000000000001,4
45267,0,0,21/11/2019,06:45:43,0.32,4
45268,0,0,21/11/2019,06:46:46,0.32,4
45269,0,0,21/11/2019,06:47:51,0,4
45270,0,0,21/11/2019,06:48:54,0.01,4
45271,0,0,21/11/2019,06:49:57,0.01,4
45272,0,0,21/11/2019,06:50:59,0,4
45273,0,0,21/11/2019,06:52:03,0.6700000000000002,4
45274,0,0,21/11/2019,06:53:06,0,4
45275,0,0,21/11/2019,06:54:08,0,4
45276,0,0,21/11/2019,06:55:11,0.6400000000000001,4
45277,0,0,21/11/2019,06:56:14,0,4
45278,0,0,21/11/2019,06:57:16,0,4
45279,0,0,21/11/2019,06:58:19,0,4
45280,0,0,21/11/2019,06:59:22,0.32,4
45281,0,0,21/11/2019,07:00:25,0.9600000000000001,4
45282,0,0,21/11/2019,07:01:27,0.01,4
45283,0,0,21/11/2019,07:02:30,0,4
45284,0,0,21/11/2019,07:03:33,0,4
45285,0,0,21/11/2019,07:04:35,0.02,4
45286,0,0,21/11/2019,07:05:38,0.6400000000000001,4
45287,0,0,21/11/2019,07:06:41,0,4
45288,0,0,21/11/2019,07:07:43,0.02,4
45289,0,0,21/11/2019,07:08:46,0.6300000000000001,4
45290,0,0,21/11/2019,07:09:49,0.6400000000000001,4
45291,0,0,21/11/2019,07:10:52,0.01,4
45292,0,0,21/11/2019,07:11:54,0.6400000000000001,4
45293,0,0,21/11/2019,07:12:57,0,4
45294,0,0,21/11/2019,07:14:00,0.01,4
45295,0,0,21/11/2019,07:15:02,0.01,4
45296,0,0,21/11/2019,07:16:05,0.6300000000000001,4
45297,0,0,21/11/2019,07:17:08,0.6300000000000001,4
45298,0,0,21/11/2019,07:18:10,0,4
45299,0,0,21/11/2019,07:19:13,0.02,4
45300,0,0,21/11/2019,07:20:16,0.02,4
45301,0,0,21/11/2019,07:21:19,0.6000000000000001,4
45302,0,0,21/11/2019,07:22:21,0.05,4
45303,0,0,21/11/2019,07:23:24,0.01,4
45304,0,0,21/11/2019,07:24:26,0.01,4
45305,0,0,21/11/2019,07:25:29,0.01,4
45306,0,0,21/11/2019,07:26:32,0.01,4
45307,0,0,21/11/2019,07:27:35,0.5900000000000001,4
45308,0,0,21/11/2019,07:28:40,0.66,4
45309,0,0,21/11/2019,07:29:43,0.05,4
45310,0,0,21/11/2019,07:30:46,0.6500000000000001,4
45311,0,0,21/11/2019,07:31:49,0,4
45312,0,0,21/11/2019,07:32:51,0,4
45313,0,0,21/11/2019,07:33:54,0.01,4
45314,0,0,21/11/2019,07:34:57,0.03,4
45315,0,0,21/11/2019,07:35:59,0.02,4
45316,0,0,21/11/2019,07:37:02,0.34,4
45317,0,0,21/11/2019,07:38:05,68.57,4
45318,0,0,21/11/2019,07:39:07,84.01,4
45319,0,0,21/11/2019,07:40:13,87.56,4
45320,0,0,21/11/2019,07:41:16,89.35,4
45321,0,0,21/11/2019,07:42:18,90.19999999999999,4
45322,0,0,21/11/2019,07:43:21,90.65,4
45323,0,0,21/11/2019,07:44:24,91.25999999999999,4
45324,0,0,21/11/2019,07:45:29,91.86999999999999,4
45325,0,0,21/11/2019,07:46:29,92.11,4
45326,0,0,21/11/2019,07:47:32,91.89,4
45327,0,0,21/11/2019,07:48:34,91.61,4
45328,0,0,21/11/2019,07:49:37,91.31,4
45329,0,0,21/11/2019,07:50:40,91.22,4
45330,0,0,21/11/2019,07:51:44,91.07000000000001,4
45331,0,0,21/11/2019,07:52:46,90.89,4
45332,0,0,21/11/2019,07:53:49,89.49,4
45333,0,0,21/11/2019,07:54:52,89.28,4
45334,0,0,21/11/2019,07:55:54,89.12,4
45335,0,0,21/11/2019,07:56:57,31.61,4
45336,0,0,21/11/2019,07:58:00,2.29,4
45337,0,0,21/11/2019,07:59:02,2.3,4
45338,0,0,21/11/2019,08:00:05,74.29,4
45339,0,0,21/11/2019,08:01:08,87.46000000000001,4
45340,0,0,21/11/2019,08:02:13,87.92,4
45341,0,0,21/11/2019,08:03:16,87.85,4
45342,0,0,21/11/2019,08:04:19,87.32,4
45343,0,0,21/11/2019,08:05:22,59.769999999999996,4
45344,0,0,21/11/2019,08:06:24,2.2899999999999996,4
45345,0,0,21/11/2019,08:07:27,2.28,4
45346,0,0,21/11/2019,08:08:30,47.22,4
45347,0,0,21/11/2019,08:09:32,87.13,4
45348,0,0,21/11/2019,08:10:35,87.74,4
45349,0,0,21/11/2019,08:11:38,87.88999999999999,4
45350,0,0,21/11/2019,08:12:43,87.97,4
45351,0,0,21/11/2019,08:13:49,59.46,4
45352,0,0,21/11/2019,08:14:51,2.28,4
45353,0,0,21/11/2019,08:15:54,2.29,4
45354,0,0,21/11/2019,08:16:57,47.730000000000004,4
45355,0,0,21/11/2019,08:17:59,87.3,4
45356,0,0,21/11/2019,08:19:02,88.01,4
45357,0,0,21/11/2019,08:20:05,87.34,4
45358,0,0,21/11/2019,08:21:08,73.36999999999999,4
45359,0,0,21/11/2019,08:22:10,2.5899999999999994,4
45360,0,0,21/11/2019,08:23:13,2.28,4
45361,0,0,21/11/2019,08:24:16,33.45,4
45362,0,0,21/11/2019,08:25:19,85.98,4
45363,0,0,21/11/2019,08:26:21,86.54,4
45364,0,0,21/11/2019,08:27:24,87.97,4
45365,0,0,21/11/2019,08:28:27,88.02000000000001,4
45366,0,0,21/11/2019,08:29:29,16.839999999999996,4
45367,0,0,21/11/2019,08:30:32,2.28,4
45368,0,0,21/11/2019,08:31:35,2.28,4
45369,0,0,21/11/2019,08:32:38,86.5,4
45370,0,0,21/11/2019,08:33:41,85.61,4
45371,0,0,21/11/2019,08:34:46,86.61999999999999,4
45372,0,0,21/11/2019,08:35:48,86.31,4
45373,0,0,21/11/2019,08:36:51,2.3,4
45374,0,0,21/11/2019,08:37:57,2.71,4
45375,0,0,21/11/2019,08:39:00,17.81,4
45376,0,0,21/11/2019,08:40:02,86.84,4
45377,0,0,21/11/2019,08:41:08,85.94999999999999,4
45378,0,0,21/11/2019,08:42:11,72.49,4
45379,0,0,21/11/2019,08:43:14,0.05,4
45380,0,0,21/11/2019,08:44:16,0,4
45381,0,0,21/11/2019,08:45:19,0,4
45382,0,0,21/11/2019,08:46:22,0.6500000000000001,4
45383,0,0,21/11/2019,08:47:24,0.6400000000000001,4
45384,0,0,21/11/2019,08:48:27,0.6600000000000001,4
45385,0,0,21/11/2019,08:49:30,0,4
45386,0,0,21/11/2019,08:50:33,0,4
45387,0,0,21/11/2019,08:51:35,0,4
45388,0,0,21/11/2019,08:52:39,0.81,4
45389,0,0,21/11/2019,08:53:42,0.32,4
45390,0,0,21/11/2019,08:54:45,0.66,4
45391,0,0,21/11/2019,08:55:47,0.33,4
45392,0,0,21/11/2019,08:56:50,0.01,4
45393,0,0,21/11/2019,08:57:53,0.6600000000000001,4
45394,0,0,21/11/2019,08:58:55,0,4
45395,0,0,21/11/2019,08:59:58,1.2300000000000002,4
45396,0,0,21/11/2019,09:01:01,0.07,4
